income_t_id,fiscal_date_ending,gross_profit,total_revenue,cost_of_revenue,costof_goods_and_services_sold,operating_income,selling_general_and_administrative,research_and_development,operating_expenses,investment_income_net,net_interest_income,interest_income,interest_expense,non_interest_income,other_non_operating_income,depreciation,depreciation_and_amortization,income_before_tax,income_tax_expense,interest_and_debt_expense,net_income_from_continuing_operations,comprehensive_income_net_of_tax,ebit,ebitda,net_income,symbol,sector,year,quarter,company_id,name
408,2023-12-31,8612000000,14729000000,6117000000,5678000000,6536000000,172000000,81000000,2177000000,0,114000000,0,341000000,12950000000,-7000000,0,2234000000,4264000000,1257000000,219000000,-4241000000,3295000000,6536000000,6662000000,3007000000,COP,Energia,2023,Q4,17,ConocoPhillips
409,2023-09-30,8459000000,14250000000,5791000000,5543000000,6415000000,169000000,0,2056000000,0,-262000000,139000000,262000000,12652000000,-8000000,0,2144000000,4100000000,1302000000,194000000,5299000000,2762000000,6415000000,6464000000,2798000000,COP,Energia,2023,Q3,17,ConocoPhillips
410,2023-06-30,7462000000,12351000000,4889000000,4616000000,5493000000,205000000,0,2092000000,0,-247000000,247000000,247000000,11028000000,23000000,0,2010000000,3362000000,1130000000,179000000,4619000000,2334000000,5493000000,5606000000,2232000000,COP,Energia,2023,Q2,17,ConocoPhillips
411,2023-03-31,8445000000,14811000000,6366000000,6138000000,6621000000,159000000,0,1845000000,0,-256000000,355000000,90000000,12101000000,-10000000,0,2681000000,4562000000,1642000000,188000000,5280000000,2893000000,6621000000,6760000000,2920000000,COP,Energia,2023,Q1,17,ConocoPhillips
412,2022-12-31,9355000000,18558000000,9203000000,8735000000,7374000000,192000000,71000000,2039000000,194000000,-246000000,353000000,246000000,13904000000,1000000,0,1999000000,5235000000,1986000000,178000000,-3626000000,3114000000,7374000000,7463000000,3249000000,COP,Energia,2022,Q4,17,ConocoPhillips
413,2022-09-30,11552000000,21013000000,9461000000,9251000000,9685000000,148000000,0,1987000000,0,-259000000,455000000,259000000,16021000000,-4000000,0,1872000000,7440000000,2913000000,199000000,7130000000,3975000000,9685000000,9520000000,4527000000,COP,Energia,2022,Q3,17,ConocoPhillips
414,2022-06-30,11768000000,21161000000,9393000000,9234000000,9973000000,96000000,0,1575000000,0,-272000000,383000000,272000000,17060000000,-86000000,0,1810000000,7655000000,2510000000,211000000,7690000000,4640000000,9973000000,9407000000,5145000000,COP,Energia,2022,Q2,17,ConocoPhillips
415,2022-03-31,10761000000,17762000000,7001000000,6751000000,9279000000,187000000,0,951000000,0,-278000000,185000000,278000000,15299000000,136000000,0,1823000000,7898000000,2139000000,217000000,7485000000,5901000000,9279000000,9208000000,5759000000,COP,Energia,2022,Q1,17,ConocoPhillips
416,2021-12-31,8232000000,15120000000,7731000000,6498000000,6845000000,163000000,62000000,1514000000,31000000,-275000000,451000000,275000000,15483000000,-24000000,0,1783000000,4336000000,1709000000,219000000,6642000000,2800000000,6845000000,6925000000,2627000000,COP,Energia,2021,Q4,17,ConocoPhillips
417,2021-09-30,7337000000,11326000000,4279000000,4179000000,5869000000,128000000,0,1515000000,1000000,-280000000,47000000,280000000,11338000000,-17000000,0,1672000000,3582000000,1203000000,219000000,2379000000,2176000000,5869000000,5433000000,2379000000,COP,Energia,2021,Q3,17,ConocoPhillips
418,2021-06-30,7031000000,9556000000,3180000000,2998000000,5992000000,117000000,0,1437000000,0,-283000000,327000000,283000000,9605000000,-37000000,0,1867000000,3080000000,989000000,220000000,2091000000,2251000000,5992000000,5183000000,2091000000,COP,Energia,2021,Q2,17,ConocoPhillips
419,2021-03-31,5706000000,9826000000,4853000000,4483000000,4012000000,311000000,0,1461000000,1000000,-288000000,123000000,288000000,10040000000,-24000000,0,1886000000,1714000000,732000000,226000000,982000000,1120000000,4012000000,3671000000,982000000,COP,Energia,2021,Q1,17,ConocoPhillips
420,2020-12-31,2908000000,5577000000,3141000000,2448000000,1566000000,181000000,75000000,1344000000,95000000,-202000000,132000000,259000000,5719000000,-6000000,0,1541000000,-1086000000,-314000000,202000000,6642000000,-324000000,1566000000,1024000000,-772000000,COP,Energia,2020,Q4,17,ConocoPhillips
421,2020-09-30,2381000000,4380000000,1999000000,1839000000,1322000000,96000000,0,1062000000,1000000,-200000000,322000000,262000000,4388000000,-20000000,0,1411000000,-512000000,-62000000,200000000,-450000000,-291000000,1322000000,1161000000,-450000000,COP,Energia,2020,Q3,17,ConocoPhillips
422,2020-06-30,2666000000,4016000000,1350000000,1130000000,1463000000,156000000,0,607000000,2000000,-268000000,419000000,268000000,3338000000,7000000,0,1158000000,3000000,-257000000,202000000,278000000,580000000,1463000000,856000000,260000000,COP,Energia,2020,Q2,17,ConocoPhillips
423,2020-03-31,1565000000,4811000000,3246000000,2661000000,395000000,-3000000,0,1212000000,2000000,-202000000,1547000000,269000000,6206000000,-1539000000,0,1411000000,-1591000000,148000000,202000000,-1711000000,-2527000000,395000000,590000000,-1739000000,COP,Energia,2020,Q1,17,ConocoPhillips
424,2019-12-31,5044000000,8140000000,3096000000,2783000000,3555000000,187000000,82000000,1407000000,156000000,-823000000,247000000,823000000,8286000000,222000000,0,15000000,1263000000,543000000,196000000,6642000000,1017000000,2086000000,2101000000,720000000,COP,Energia,2019,Q4,17,ConocoPhillips
425,2019-09-30,7183000000,10093000000,2910000000,2710000000,5765000000,87000000,0,-367000000,3000000,-9000000,314000000,9000000,9562000000,262000000,0,27000000,3478000000,422000000,184000000,3071000000,3229000000,3487000000,3514000000,3056000000,COP,Energia,2019,Q3,17,ConocoPhillips
426,2019-06-30,5489000000,8380000000,2891000000,2674000000,3942000000,129000000,0,1465000000,3000000,-165000000,349000000,252000000,8007000000,172000000,0,1490000000,2041000000,461000000,165000000,1597000000,1667000000,3942000000,3747000000,1580000000,COP,Energia,2019,Q2,17,ConocoPhillips
427,2019-03-31,6142000000,10057000000,3915000000,3675000000,4718000000,153000000,0,1407000000,4000000,-233000000,284000000,319000000,9155000000,702000000,0,1546000000,2674000000,841000000,233000000,1846000000,2022000000,4718000000,4548000000,1833000000,COP,Energia,2019,Q1,17,ConocoPhillips
428,2018-12-31,6217000000,10361000000,4144000000,3986000000,4790000000,65000000,78000000,539000000,86000000,0,0,275000000,10654000000,-500000000,0,1612000000,2662000000,794000000,188000000,1878000000,1247000000,4790000000,3653000000,1868000000,COP,Energia,2018,Q4,17,ConocoPhillips
429,2018-09-30,6383000000,10165000000,3782000000,3530000000,4897000000,119000000,0,1373000000,4000000,0,0,275000000,9557000000,309000000,0,1494000000,2894000000,1033000000,186000000,1873000000,2056000000,4897000000,4611000000,1861000000,COP,Energia,2018,Q3,17,ConocoPhillips
430,2018-06-30,-83000000,9240000000,83000000,3064000000,-166000000,118000000,0,83000000,4000000,0,0,266000000,8587000000,416000000,0,1438000000,2605000000,965000000,177000000,-162000000,1374000000,-166000000,4205000000,1640000000,COP,Energia,2018,Q2,17,ConocoPhillips
431,2018-03-31,5048000000,8961000000,3913000000,3714000000,3778000000,99000000,0,1263000000,3000000,0,0,272000000,8775000000,-52000000,0,1412000000,1764000000,876000000,184000000,900000000,977000000,3778000000,3495000000,888000000,COP,Energia,2018,Q1,17,ConocoPhillips
432,2023-12-31,8636000000,8860000000,224000000,7194000000,1868000000,96000000,187000000,429000000,0,-130000000,41000000,130000000,8990000000,0,380000000,83000000,1397000000,285000000,130000000,1148000000,774000000,1527000000,1610000000,1112000000,SLB,Energia,2023,Q4,18,Schlumberger NV
433,2023-09-30,8022000000,8181000000,159000000,6592000000,1683000000,81000000,186000000,345000000,0,-129000000,56000000,129000000,8310000000,0,365000000,78000000,1382000000,259000000,129000000,1136000000,1093000000,1511000000,1589000000,1123000000,SLB,Energia,2023,Q3,18,Schlumberger NV
434,2023-06-30,7799000000,7972000000,173000000,6502000000,1581000000,96000000,163000000,336000000,0,-127000000,45000000,127000000,8099000000,0,353000000,77000000,1279000000,246000000,127000000,1047000000,1080000000,1406000000,1483000000,1033000000,SLB,Energia,2023,Q2,18,Schlumberger NV
435,2023-03-31,7455000000,7622000000,167000000,6285000000,1391000000,91000000,174000000,341000000,0,-117000000,92000000,117000000,7739000000,92000000,347000000,76000000,1151000000,217000000,117000000,944000000,856000000,1268000000,1344000000,934000000,SLB,Energia,2023,Q1,18,Schlumberger NV
436,2022-12-31,139000000,139000000,174000000,6308000000,1557000000,99000000,178000000,-139000000,0,-121000000,53000000,121000000,139000000,174000000,379000000,75000000,1329000000,265000000,-11000000,150000000,605000000,1450000000,1525000000,1064000000,SLB,Energia,2022,Q4,18,Schlumberger NV
437,2022-09-30,7185000000,7355000000,170000000,6042000000,1400000000,94000000,160000000,330000000,0,-122000000,47000000,122000000,7477000000,75000000,343000000,76000000,1122000000,215000000,122000000,919000000,975000000,1244000000,1320000000,907000000,SLB,Energia,2022,Q3,18,Schlumberger NV
438,2022-06-30,6488000000,6649000000,161000000,5568000000,1159000000,86000000,154000000,315000000,0,-124000000,311000000,124000000,6773000000,311000000,340000000,75000000,1141000000,182000000,124000000,970000000,1134000000,1265000000,1340000000,959000000,SLB,Energia,2022,Q2,18,Schlumberger NV
439,2022-03-31,5761000000,5933000000,172000000,5013000000,894000000,97000000,141000000,313000000,0,-123000000,50000000,123000000,6056000000,50000000,338000000,75000000,628000000,118000000,123000000,520000000,441000000,751000000,826000000,510000000,SLB,Energia,2022,Q1,18,Schlumberger NV
440,2021-12-31,5904000000,6088000000,184000000,5136000000,986000000,108000000,145000000,376000000,0,-137000000,57000000,137000000,6225000000,57000000,345000000,76000000,746000000,145000000,137000000,611000000,1728000000,883000000,959000000,601000000,SLB,Energia,2021,Q4,18,Schlumberger NV
441,2021-09-30,5562000000,5717000000,155000000,4862000000,908000000,80000000,140000000,295000000,0,-130000000,74000000,130000000,5847000000,56000000,350000000,75000000,679000000,129000000,130000000,562000000,629000000,809000000,884000000,550000000,SLB,Energia,2021,Q3,18,Schlumberger NV
442,2021-06-30,5353000000,5498000000,145000000,4768000000,807000000,70000000,134000000,279000000,0,-136000000,16000000,136000000,5634000000,16000000,352000000,75000000,530000000,99000000,136000000,443000000,319000000,666000000,741000000,431000000,SLB,Energia,2021,Q2,18,Schlumberger NV
443,2021-03-31,4930000000,5087000000,157000000,4504000000,664000000,81000000,135000000,292000000,0,-136000000,5000000,136000000,5223000000,19000000,355000000,76000000,373000000,74000000,136000000,312000000,519000000,509000000,585000000,299000000,SLB,Energia,2021,Q1,18,Schlumberger NV
444,2020-12-31,8411000000,5492000000,-2919000000,4828000000,654000000,72000000,128000000,-2837000000,0,-144000000,135000000,144000000,5636000000,173000000,374000000,79000000,463000000,89000000,144000000,382000000,233000000,607000000,686000000,374000000,SLB,Energia,2020,Q4,18,Schlumberger NV
445,2020-09-30,4956000000,5120000000,164000000,4624000000,575000000,85000000,137000000,301000000,0,-138000000,116000000,138000000,5258000000,22000000,385000000,79000000,-63000000,19000000,138000000,-73000000,-87000000,75000000,154000000,-82000000,SLB,Energia,2020,Q3,18,Schlumberger NV
446,2020-06-30,5051000000,5212000000,161000000,4925000000,396000000,81000000,142000000,303000000,0,-144000000,7000000,144000000,5356000000,33000000,417000000,80000000,-3633000000,-199000000,144000000,-3428000000,-3449000000,-3489000000,-3409000000,-3434000000,SLB,Energia,2020,Q2,18,Schlumberger NV
447,2020-03-31,3959000000,7319000000,3360000000,6624000000,776000000,127000000,173000000,3533000000,0,-136000000,15000000,136000000,7455000000,39000000,449000000,133000000,-8097000000,-721000000,136000000,-7368000000,-7661000000,-7961000000,-7828000000,-7376000000,SLB,Energia,2020,Q1,18,Schlumberger NV
448,2019-12-31,-104000000,8081000000,104000000,7127000000,1006000000,129000000,190000000,104000000,0,-147000000,10000000,147000000,8228000000,26000000,475000000,138000000,442000000,109000000,147000000,-208000000,464000000,589000000,727000000,333000000,SLB,Energia,2019,Q4,18,Schlumberger NV
449,2019-09-30,8105000000,8381000000,276000000,7385000000,1096000000,120000000,176000000,452000000,0,-160000000,8000000,160000000,8541000000,21000000,499000000,156000000,-11981000000,-598000000,160000000,-11373000000,-11408000000,-11821000000,-11665000000,-11383000000,SLB,Energia,2019,Q3,18,Schlumberger NV
450,2019-06-30,7835000000,8113000000,278000000,7252000000,968000000,114000000,179000000,457000000,0,-156000000,11000000,156000000,8269000000,25000000,514000000,164000000,591000000,99000000,156000000,494000000,475000000,747000000,911000000,492000000,SLB,Energia,2019,Q2,18,Schlumberger NV
451,2019-03-31,7460000000,7732000000,272000000,6952000000,908000000,112000000,173000000,445000000,0,-147000000,11000000,147000000,7879000000,14000000,512000000,160000000,500000000,79000000,147000000,430000000,516000000,647000000,807000000,421000000,SLB,Energia,2019,Q1,18,Schlumberger NV
452,2018-12-31,7537000000,8253000000,716000000,7172000000,967000000,114000000,178000000,259000000,0,-141000000,0,141000000,8394000000,246000000,536000000,167000000,638000000,99000000,141000000,549000000,339000000,779000000,946000000,539000000,SLB,Energia,2018,Q4,18,Schlumberger NV
453,2018-09-30,8085000000,8357000000,272000000,7324000000,1152000000,105000000,177000000,449000000,0,-147000000,0,147000000,8504000000,36000000,516000000,167000000,773000000,129000000,147000000,658000000,635000000,920000000,1087000000,644000000,SLB,Energia,2018,Q3,18,Schlumberger NV
454,2018-06-30,7871000000,8159000000,288000000,7179000000,1094000000,114000000,175000000,463000000,0,-144000000,0,144000000,8303000000,40000000,525000000,174000000,536000000,106000000,144000000,441000000,284000000,680000000,854000000,430000000,SLB,Energia,2018,Q2,18,Schlumberger NV
455,2018-03-31,751000000,7829000000,7078000000,6802000000,974000000,111000000,172000000,448000000,0,-143000000,0,143000000,7829000000,42000000,523000000,165000000,638000000,113000000,143000000,530000000,640000000,781000000,946000000,525000000,SLB,Energia,2018,Q1,18,Schlumberger NV
456,2023-12-31,6037000000,6357000000,320000000,1486000000,2504000000,192000000,0,361000000,0,-35000000,0,35000000,298000000,66000000,0,930000000,2535000000,547000000,35000000,1988000000,1986000000,2570000000,3500000000,1988000000,EOG,Energia,2023,Q4,19,EOG Resources Inc
457,2023-09-30,5997000000,6212000000,215000000,1433000000,2557000000,161000000,0,258000000,0,-36000000,36000000,36000000,43000000,52000000,0,928000000,2573000000,543000000,36000000,2030000000,2032000000,2609000000,3483000000,2030000000,EOG,Energia,2023,Q3,19,EOG Resources Inc
458,2023-06-30,5396000000,5573000000,177000000,1374000000,1970000000,142000000,0,224000000,0,-35000000,35000000,35000000,101000000,51000000,0,866000000,1986000000,433000000,35000000,1553000000,1552000000,2021000000,2830000000,1553000000,EOG,Energia,2023,Q2,19,EOG Resources Inc
459,2023-03-31,5852000000,6044000000,192000000,1316000000,2572000000,145000000,0,173000000,0,-42000000,42000000,42000000,376000000,65000000,0,452000000,2595000000,572000000,42000000,2023000000,2023000000,2637000000,3024000000,2023000000,EOG,Energia,2023,Q1,19,EOG Resources Inc
460,2022-12-31,6374000000,6719000000,345000000,1390000000,2853000000,156000000,0,416000000,0,-42000000,42000000,42000000,233000000,48000000,0,926000000,2859000000,582000000,42000000,2277000000,2275000000,2901000000,3779000000,2277000000,EOG,Energia,2022,Q4,19,EOG Resources Inc
461,2022-09-30,7337000000,7593000000,256000000,1408000000,3664000000,162000000,0,291000000,0,-41000000,41000000,41000000,-18000000,40000000,0,946000000,3663000000,809000000,41000000,2854000000,2860000000,3704000000,4610000000,2854000000,EOG,Energia,2022,Q3,19,EOG Resources Inc
462,2022-06-30,7188000000,7407000000,219000000,1387000000,2903000000,128000000,0,254000000,0,-48000000,48000000,48000000,-1377000000,27000000,0,1785000000,2882000000,644000000,48000000,2238000000,2239000000,2930000000,4688000000,2238000000,EOG,Energia,2022,Q2,19,EOG Resources Inc
463,2022-03-31,3793000000,3983000000,190000000,1537000000,546000000,124000000,0,210000000,0,-48000000,48000000,48000000,-2820000000,-1000000,0,846000000,497000000,107000000,48000000,390000000,389000000,545000000,1392000000,390000000,EOG,Energia,2022,Q1,19,EOG Resources Inc
464,2021-12-31,5649000000,6044000000,395000000,1382000000,2528000000,139000000,154000000,466000000,0,-38000000,38000000,38000000,136000000,9000000,0,910000000,2499000000,514000000,38000000,1985000000,1986000000,2537000000,3447000000,1985000000,EOG,Energia,2021,Q4,19,EOG Resources Inc
465,2021-09-30,4541000000,4765000000,224000000,1342000000,1471000000,142000000,44000000,268000000,0,-48000000,48000000,48000000,-494000000,6000000,0,927000000,1429000000,334000000,48000000,1095000000,1097000000,1477000000,2404000000,1095000000,EOG,Energia,2021,Q3,19,EOG Resources Inc
466,2021-06-30,3975000000,4139000000,164000000,1312000000,1171000000,120000000,0,199000000,0,-45000000,45000000,45000000,-1161000000,-2000000,0,914000000,1124000000,217000000,45000000,907000000,906000000,1169000000,2083000000,907000000,EOG,Energia,2021,Q2,19,EOG Resources Inc
467,2021-03-31,3529000000,3694000000,165000000,1309000000,932000000,110000000,33000000,204000000,0,-47000000,47000000,47000000,367000000,-4000000,0,900000000,881000000,204000000,47000000,677000000,675000000,928000000,1828000000,677000000,EOG,Energia,2021,Q1,19,EOG Resources Inc
